"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"545","Replacement Fire","10180_1_7",0.003913,"East Cascades Mesic Montane Mixed-Conifer Forest and Woodland",49,0.705882353,3045,0.1,11.915085
"546","Replacement Fire","10210_2_3_6_7",0.0043664,"Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland",7,0.584313725,201621,4.6,880.3579344
"547","Replacement Fire","10210_2_3_6_7",0.0043664,"Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland",43,0.584313725,3714,0.1,16.2168096
"548","Replacement Fire","10210_2_3_6_7",0.0043664,"Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland",50,0.584313725,5199,0.1,22.7009136
"549","Replacement Fire","10220_2_3_6_7",0.0043418,"Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland",15,0.352941176,65035,1.5,282.368963
"550","Replacement Fire","10220_2_3_6_7",0.0043418,"Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland",34,0.352941176,12582,0.3,54.6285276
"551","Replacement Fire","10220_2_3_6_7",0.0043418,"Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland",73,0.352941176,1381,0,5.9960258
"552","Replacement Fire","10270_2_3_7",0.003008,"Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland",2,0.843137255,516677,11.8,1554.164416
"553","Replacement Fire","10270_2_3_7",0.003008,"Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland",3,0.843137255,421540,9.6,1267.99232
"554","Replacement Fire","10270_2_3_7",0.003008,"Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland",28,0.843137255,16978,0.4,51.069824
"555","Replacement Fire","10280_2_3",0.0040804,"Mediterranean California Mesic Mixed Conifer Forest and Woodland",8,0.658823529,184013,4.2,750.8466452
"556","Replacement Fire","10280_2_3",0.0040804,"Mediterranean California Mesic Mixed Conifer Forest and Woodland",19,0.658823529,40046,0.9,163.4036984
"557","Replacement Fire","10280_4_6_7_12",0.0068814,"Mediterranean California Mesic Mixed Conifer Forest and Woodland",4,0.658823529,375216,8.6,2582.0113824
"558","Replacement Fire","10290_2_3_4_5_6_7_12",0.0034406,"Mediterranean California Mixed Oak Woodland",29,0.392156863,15303,0.4,52.6515018
"559","Replacement Fire","10290_2_3_4_5_6_7_12",0.0034406,"Mediterranean California Mixed Oak Woodland",32,0.392156863,16461,0.4,56.6357166
"560","Replacement Fire","10290_2_3_4_5_6_7_12",0.0034406,"Mediterranean California Mixed Oak Woodland",53,0.392156863,1,0,0.0034406
"561","Replacement Fire","10300_2_3_4_5_6_7",0.0056492,"Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland",6,0.568627451,243505,5.6,1375.608446
